Freq.	V(n003)	V(n002)	V(n001)	I(C1)	I(L1)	I(R2)	I(R1)	I(V1)
3.75051804254437e+06	2.45910350132964e-08,-1.11074596542538e-04	9.99999997925129e-01,9.37065687188990e-06	1.00000000000000e+00,2.71050543121376e-20	3.03928083936838e-09,6.72872680726108e-13	2.23585256565633e-05,-1.00976905947089e-01	2.23554863757240e-05,-1.00976905947762e-01	-2.23585242753072e-05,1.00976905947089e-01	-2.23585248022573e-05,1.00976905947089e-01
3.75916387954789e+06	2.44780341153806e-08,-1.10819132084518e-04	9.99999997934662e-01,9.34910496124978e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928084005301e-09,6.71324695381128e-13	2.22557975675496e-05,-1.00744665530709e-01	2.22527582867096e-05,-1.00744665531380e-01	-2.22557975401429e-05,1.00744665530709e-01	-2.22557973756921e-05,1.00744665530709e-01
3.76782964726409e+06	2.43655524093790e-08,-1.10564255178275e-04	9.99999997944151e-01,9.32760261861413e-06	1.00000000000000e+00,-2.71050543121376e-20	3.03928084073450e-09,6.69780269331465e-13	2.21535414711853e-05,-1.00512959252308e-01	2.21505021903445e-05,-1.00512959252977e-01	-2.21535421712196e-05,1.00512959252308e-01	-2.21535428863717e-05,1.00512959252308e-01
3.77651539163801e+06	2.42535875098220e-08,-1.10309964472479e-04	9.99999997953597e-01,9.30614972997986e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928084141286e-09,6.68239394388735e-13	2.20517551988614e-05,-1.00281785883404e-01	2.20487159180200e-05,-1.00281785884072e-01	-2.20517569721765e-05,1.00281785883404e-01	-2.20517576963175e-05,1.00281785883404e-01
3.78522115872058e+06	2.41421370422001e-08,-1.10056258618907e-04	9.99999997963000e-01,9.28474618160593e-06	1.00000000000000e+00,-2.71050543121376e-20	3.03928084208810e-09,6.66702062383382e-13	2.19504365919331e-05,-1.00051144198340e-01	2.19473973110910e-05,-1.00051144199007e-01	-2.19504347648472e-05,1.00051144198340e-01	-2.19504345295718e-05,1.00051144198340e-01
3.79394699466894e+06	2.40311986429138e-08,-1.09803136272438e-04	9.99999997972359e-01,9.26339186001307e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928084276024e-09,6.65168265164634e-13	2.18495835016735e-05,-9.98210329742787e-02	2.18465442208307e-05,-9.98210329749439e-02	-2.18495839237590e-05,9.98210329742787e-02	-2.18495843000710e-05,9.98210329742787e-02
3.80269294574658e+06	2.39207699592231e-08,-1.09550596091044e-04	9.99999997981675e-01,9.24208665198286e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928084342929e-09,6.63637994600462e-13	2.17491937892281e-05,-9.95914509911947e-02	2.17461545083846e-05,-9.95914509918583e-02	-2.17491936816627e-05,9.95914509911946e-02	-2.17491942748893e-05,9.95914509911946e-02
3.81145905832368e+06	2.38108486491981e-08,-1.09298636735783e-04	9.99999997990948e-01,9.22083044455737e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928084409527e-09,6.62111242577530e-13	2.16492653255697e-05,-9.93623970318682e-02	2.16462260447256e-05,-9.93623970325303e-02	-2.16492652349193e-05,9.93623970318682e-02	-2.16492644540267e-05,9.93623970318682e-02
3.82024537887728e+06	2.37014323816690e-08,-1.09047256870794e-04	9.99999998000179e-01,9.19962312503839e-06	1.00000000000000e+00,-2.71050543121376e-20	3.03928084475819e-09,6.60588001001162e-13	2.15497959914530e-05,-9.91338698818795e-02	2.15467567106082e-05,-9.91338698825401e-02	-2.15497973871678e-05,9.91338698818795e-02	-2.15497966564726e-05,9.91338698818795e-02
3.82905195399159e+06	2.35925188361768e-08,-1.08796455163287e-04	9.99999998009367e-01,9.17846458098701e-06	1.00000000000000e+00,-2.71050543121376e-20	3.03928084541806e-09,6.59068261795291e-13	2.14507836773698e-05,-9.89058683296017e-02	2.14477443965244e-05,-9.89058683302608e-02	-2.14507853529641e-05,9.89058683296017e-02	-2.14507854252588e-05,9.89058683296017e-02
3.83787883035818e+06	2.34841057029239e-08,-1.08546230283538e-04	9.99999998018513e-01,9.15735470022287e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928084607490e-09,6.57552016902422e-13	2.13522262835042e-05,-9.86783911661948e-02	2.13491870026581e-05,-9.86783911668523e-02	-2.13522267395863e-05,9.86783911661948e-02	-2.13522271224065e-05,9.86783911661948e-02
3.84672605477629e+06	2.33761906827254e-08,-1.08296580904880e-04	9.99999998027617e-01,9.13629337082356e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928084672872e-09,6.56039258283582e-13	2.12541217196880e-05,-9.84514371855987e-02	2.12510824388412e-05,-9.84514371862547e-02	-2.12541227433952e-05,9.84514371855987e-02	-2.12541235669050e-05,9.84514371855987e-02
3.85559367415301e+06	2.32687714869601e-08,-1.08047505703700e-04	9.99999998036680e-01,9.11528048112416e-06	1.00000000000000e+00,2.71050543121376e-20	3.03928084737953e-09,6.54529977918286e-13	2.11564679053565e-05,-9.82250051845273e-02	2.11534286245091e-05,-9.82250051851818e-02	-2.11564673825858e-05,9.82250051845273e-02	-2.11564674827969e-05,9.82250051845273e-02
3.86448173550358e+06	2.31618458375220e-08,-1.07799003359427e-04	9.99999998045700e-01,9.09431591971649e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928084802736e-09,6.53024167804489e-13	2.10592627695044e-05,-9.79990939624622e-02	2.10562234886564e-05,-9.79990939631152e-02	-2.10592630498802e-05,9.79990939624622e-02	-2.10592625080608e-05,9.79990939624622e-02
3.87339028595161e+06	2.30554114667723e-08,-1.07551072554527e-04	9.99999998054680e-01,9.07339957544870e-06	1.00000000000000e+00,-2.71050543121376e-20	3.03928084867221e-09,6.51521819958543e-13	2.09625042506417e-05,-9.77737023216458e-02	2.09594649697930e-05,-9.77737023222973e-02	-2.09625025671123e-05,9.77737023216458e-02	-2.09625031857286e-05,9.77737023216458e-02
3.88231937272935e+06	2.29494661174908e-08,-1.07303711974498e-04	9.99999998063618e-01,9.05253133742460e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928084931410e-09,6.50022926415159e-13	2.08661902967500e-05,-9.75488290670754e-02	2.08631510159007e-05,-9.75488290677254e-02	-2.08661883270040e-05,9.75488290670754e-02	-2.08661876968108e-05,9.75488290670754e-02
3.89126904317793e+06	2.28440075428283e-08,-1.07056920307860e-04	9.99999998072514e-01,9.03171109500289e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928084995304e-09,6.48527479227361e-13	2.07703188652393e-05,-9.73244730064967e-02	2.07672795843893e-05,-9.73244730071452e-02	-2.07703203295554e-05,9.73244730064967e-02	-2.07703196792863e-05,9.73244730064967e-02
3.90023934474762e+06	2.27390335062591e-08,-1.06810696246149e-04	9.99999998081370e-01,9.01093873779689e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928085058904e-09,6.47035470466447e-13	2.06748879229043e-05,-9.71006329503975e-02	2.06718486420537e-05,-9.71006329510445e-02	-2.06748890038784e-05,9.71006329503975e-02	-2.06748882192187e-05,9.71006329503975e-02
3.90923032499805e+06	2.26345417815332e-08,-1.06565038483912e-04	9.99999998090186e-01,8.99021415567376e-06	1.00000000000000e+00,2.71050543121376e-20	3.03928085122212e-09,6.45546892221942e-13	2.05798954458814e-05,-9.68773077120014e-02	2.05768561650301e-05,-9.68773077126469e-02	-2.05798967426949e-05,9.68773077120014e-02	-2.05798969545867e-05,9.68773077120014e-02
3.91824203159852e+06	2.25305301526294e-08,-1.06319945718696e-04	9.99999998098960e-01,8.96953723875390e-06	1.00000000000000e+00,2.71050543121376e-20	3.03928085185229e-09,6.44061736601561e-13	2.04853394196058e-05,-9.66544961072615e-02	2.04823001387540e-05,-9.66544961079056e-02	-2.04853399569220e-05,9.66544961072615e-02	-2.04853404284222e-05,9.66544961072615e-02
3.92727451232819e+06	2.24269964137081e-08,-1.06075416651046e-04	9.99999998107695e-01,8.94890787741047e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928085247957e-09,6.42579995731166e-13	2.03912178387689e-05,-9.64321969548542e-02	2.03881785579165e-05,-9.64321969554968e-02	-2.03912174501985e-05,9.64321969548542e-02	-2.03912168217357e-05,9.64321969548542e-02
3.93632781507637e+06	2.23239383690648e-08,-1.05831449984495e-04	9.99999998116389e-01,8.92832596226882e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928085310396e-09,6.41101661754723e-13	2.02975287072757e-05,-9.62104090761726e-02	2.02944894264225e-05,-9.62104090768137e-02	-2.02975292225246e-05,9.62104090761726e-02	-2.02975297725061e-05,9.62104090761726e-02
3.94540198784278e+06	2.22213538330832e-08,-1.05588044425557e-04	9.99999998125044e-01,8.90779138420579e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928085372549e-09,6.39626726834260e-13	2.02042700382021e-05,-9.59891312953210e-02	2.02012307573483e-05,-9.59891312959606e-02	-2.02042692920950e-05,9.59891312953210e-02	-2.02042701857863e-05,9.59891312953210e-02
3.95449707873777e+06	2.21192406301889e-08,-1.05345198683720e-04	9.99999998133658e-01,8.88730403434919e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928085434416e-09,6.38155183149827e-13	2.01114398537533e-05,-9.57683624391076e-02	2.01084005728990e-05,-9.57683624397458e-02	-2.01114400516320e-05,9.57683624391076e-02	-2.01114398805657e-05,9.57683624391076e-02
3.96361313598262e+06	2.20175965948035e-08,-1.05102911471444e-04	9.99999998142233e-01,8.86686380407725e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928085495999e-09,6.36687022899456e-13	2.00190361852218e-05,-9.55481013370393e-02	2.00159969043668e-05,-9.55481013376760e-02	-2.00190367156913e-05,9.55481013370393e-02	-2.00190370378550e-05,9.55481013370393e-02
3.97275020790975e+06	2.19164195712985e-08,-1.04861181504145e-04	9.99999998150769e-01,8.84647058501802e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928085557299e-09,6.35222238299114e-13	1.99270570729451e-05,-9.53283468213149e-02	1.99240177920895e-05,-9.53283468219501e-02	-1.99270580879119e-05,9.53283468213148e-02	-1.99270580196753e-05,9.53283468213148e-02
3.98190834296301e+06	2.18157074139496e-08,-1.04620007500198e-04	9.99999998159266e-01,8.82612426904880e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928085618317e-09,6.33760821582667e-13	1.98355005662649e-05,-9.51090977268189e-02	1.98324612854087e-05,-9.51090977274527e-02	-1.98355005792109e-05,9.51090977268189e-02	-1.98355010070372e-05,9.51090977268189e-02
3.99108758969792e+06	2.17154579868912e-08,-1.04379388180923e-04	9.99999998167723e-01,8.80582474829555e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928085679055e-09,6.32302765001838e-13	1.97443647234851e-05,-9.48903528911159e-02	1.97413254426284e-05,-9.48903528917482e-02	-1.97443641895881e-05,9.48903528911159e-02	-1.97443641809514e-05,9.48903528911159e-02
4.00028799678192e+06	2.16156691640711e-08,-1.04139322270582e-04	9.99999998176141e-01,8.78557191513236e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928085739513e-09,6.30848060826164e-13	1.96536476118311e-05,-9.46721111544435e-02	1.96506083309737e-05,-9.46721111550743e-02	-1.96536489190437e-05,9.46721111544435e-02	-1.96536493604071e-05,9.46721111544435e-02
4.00950961299467e+06	2.15163388292054e-08,-1.03899808496370e-04	9.99999998184521e-01,8.76536566218080e-06	1.00000000000000e+00,-2.71050543121376e-20	3.03928085799694e-09,6.29396701342956e-13	1.95633473074083e-05,-9.44543713597071e-02	1.95603080265503e-05,-9.44543713603365e-02	-1.95633463930505e-05,9.44543713597071e-02	-1.95633456314681e-05,9.44543713597071e-02
4.01875248722825e+06	2.14174648757336e-08,-1.03660845588411e-04	9.99999998192863e-01,8.74520588230951e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928085859599e-09,6.27948678857258e-13	1.94734618951619e-05,-9.42371323524732e-02	1.94704226143033e-05,-9.42371323531011e-02	-1.94734602006915e-05,9.42371323524732e-02	-1.94734602700919e-05,9.42371323524732e-02
4.02801666848746e+06	2.13190452067742e-08,-1.03422432279749e-04	9.99999998201166e-01,8.72509246863339e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928085919228e-09,6.26503985691808e-13	1.93839894688357e-05,-9.40203929809632e-02	1.93809501879765e-05,-9.40203929815897e-02	-1.93839903419667e-05,9.40203929809632e-02	-1.93839896382997e-05,9.40203929809632e-02
4.03730220589007e+06	2.12210777350797e-08,-1.03184567306340e-04	9.99999998209431e-01,8.70502531451325e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928085978583e-09,6.25062614186994e-13	1.92949281309322e-05,-9.38041520960479e-02	1.92918888500724e-05,-9.38041520966730e-02	-1.92949284423490e-05,9.38041520960479e-02	-1.92949282791233e-05,9.38041520960479e-02
4.04660914866708e+06	2.11235603829927e-08,-1.02947249407051e-04	9.99999998217658e-01,8.68500431355514e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928086037666e-09,6.23624556700815e-13	1.92062759926719e-05,-9.35884085512408e-02	1.92032367118115e-05,-9.35884085518644e-02	-1.92062756981995e-05,9.35884085512408e-02	-1.92062761925627e-05,9.35884085512408e-02
4.05593754616296e+06	2.10264910824019e-08,-1.02710477323646e-04	9.99999998225847e-01,8.66502935960986e-06	1.00000000000000e+00,2.71050543121376e-20	3.03928086096477e-09,6.22189805608842e-13	1.91180311739536e-05,-9.33731612026921e-02	1.91149918930926e-05,-9.33731612033143e-02	-1.91180297167960e-05,9.33731612026921e-02	-1.91180297406390e-05,9.33731612026921e-02
4.06528744783596e+06	2.09298677746980e-08,-1.02474249800784e-04	9.99999998233998e-01,8.64510034677219e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928086155018e-09,6.20758353304174e-13	1.90301918033143e-05,-9.31584089091831e-02	1.90271525224527e-05,-9.31584089098039e-02	-1.90301904981387e-05,9.31584089091831e-02	-1.90301907423418e-05,9.31584089091831e-02
4.07465890325832e+06	2.08336884107301e-08,-1.02238565586013e-04	9.99999998242112e-01,8.62521716938068e-06	1.00000000000000e+00,-2.71050543121376e-20	3.03928086213290e-09,6.19330192197402e-13	1.89427560178895e-05,-9.29441505321196e-02	1.89397167370274e-05,-9.29441505327390e-02	-1.89427544531444e-05,9.29441505321196e-02	-1.89427537407028e-05,9.29441505321196e-02
4.08405196211656e+06	2.07379509507625e-08,-1.02003423429759e-04	9.99999998250189e-01,8.60537972201686e-06	1.00000000000000e+00,2.71050543121376e-20	3.03928086271294e-09,6.17905314716566e-13	1.88557219633741e-05,-9.27303849355262e-02	1.88526826825114e-05,-9.27303849361441e-02	-1.88557227781741e-05,9.27303849355262e-02	-1.88557223737007e-05,9.27303849355262e-02
4.09346667421175e+06	2.06426533644309e-08,-1.01768822085322e-04	9.99999998258228e-01,8.58558789950454e-06	1.00000000000000e+00,2.71050543121376e-20	3.03928086329031e-09,6.16483713307113e-13	1.87690877939823e-05,-9.25171109860400e-02	1.87660485131190e-05,-9.25171109866565e-02	-1.87690894914228e-05,9.25171109860400e-02	-1.87690893653780e-05,9.25171109860400e-02
4.10290308945976e+06	2.05477936307000e-08,-1.01534760308872e-04	9.99999998266231e-01,8.56584159690962e-06	1.00000000000000e+00,2.71050543121376e-20	3.03928086386504e-09,6.15065380431863e-13	1.86828516724093e-05,-9.23043275529050e-02	1.86798123915455e-05,-9.23043275535201e-02	-1.86828510038074e-05,9.23043275529050e-02	-1.86828510777559e-05,9.23043275529051e-02
4.11236125789151e+06	2.04533697378201e-08,-1.01301236859437e-04	9.99999998274197e-01,8.54614070953922e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928086443712e-09,6.13650308570963e-13	1.85970117697918e-05,-9.20920335079657e-02	1.85939724889274e-05,-9.20920335085793e-02	-1.85970109044110e-05,9.20920335079657e-02	-1.85970111488132e-05,9.20920335079657e-02
4.12184122965328e+06	2.03593796832847e-08,-1.01068250498901e-04	9.99999998282127e-01,8.52648513294136e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928086500657e-09,6.12238490221850e-13	1.85115662656693e-05,-9.18802277256612e-02	1.85085269848043e-05,-9.18802277262734e-02	-1.85115668005115e-05,9.18802277256612e-02	-1.85115659405710e-05,9.18802277256612e-02
4.13134305500694e+06	2.02658214737880e-08,-1.00835799991993e-04	9.99999998290020e-01,8.50687476290422e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928086557341e-09,6.10829917899213e-13	1.84265133479456e-05,-9.16689090830196e-02	1.84234740670800e-05,-9.16689090836304e-02	-1.84265127103038e-05,9.16689090830196e-02	-1.84265118150506e-05,9.16689090830196e-02
4.14086678433020e+06	2.01726931251827e-08,-1.00603884106287e-04	9.99999998297876e-01,8.48730949545565e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928086613765e-09,6.09424584134946e-13	1.83418512128504e-05,-9.14580764596514e-02	1.83388119319842e-05,-9.14580764602608e-02	-1.83418510265101e-05,9.14580764596514e-02	-1.83418505912414e-05,9.14580764596514e-02
4.15041246811695e+06	2.00799926624376e-08,-1.00372501612187e-04	9.99999998305697e-01,8.46778922686269e-06	1.00000000000000e+00,2.71050543121376e-20	3.03928086669929e-09,6.08022481478118e-13	1.82575780649008e-05,-9.12477287377442e-02	1.82545387840341e-05,-9.12477287383522e-02	-1.82575781600471e-05,9.12477287377442e-02	-1.82575786311645e-05,9.12477287377442e-02
4.15998015697744e+06	1.99877181195960e-08,-1.00141651282929e-04	9.99999998313481e-01,8.44831385363083e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928086725835e-09,6.06623602494927e-13	1.81736921168637e-05,-9.10378648020564e-02	1.81706528359964e-05,-9.10378648026630e-02	-1.81736929145540e-05,9.10378648020563e-02	-1.81736922968412e-05,9.10378648020564e-02
4.16956990163862e+06	1.98958675397343e-08,-9.99113318945683e-05	9.99999998321230e-01,8.42888327250380e-06	1.00000000000000e+00,2.71050543121376e-20	3.03928086781484e-09,6.05227939768664e-13	1.80901915897172e-05,-9.08284835399113e-02	1.80871523088493e-05,-9.08284835405166e-02	-1.80901917009476e-05,9.08284835399114e-02	-1.80901915882714e-05,9.08284835399114e-02
4.17918175294434e+06	1.98044389749196e-08,-9.96815422259749e-05	9.99999998328943e-01,8.40949738046257e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928086836878e-09,6.03835485899670e-13	1.80070747126134e-05,-9.06195838411915e-02	1.80040354317451e-05,-9.06195838417953e-02	-1.80070745192279e-05,9.06195838411915e-02	-1.80070746864658e-05,9.06195838411915e-02
4.18881576185569e+06	1.97134304861692e-08,-9.94522810588284e-05	9.99999998336621e-01,8.39015607472523e-06	1.00000000000000e+00,-2.71050543121376e-20	3.03928086892017e-09,6.02446233505301e-13	1.79243397228410e-05,-9.04111645983325e-02	1.79213004419720e-05,-9.04111645989349e-02	-1.79243425657560e-05,9.04111645983325e-02	-1.79243434104137e-05,9.04111645983325e-02
4.19847197945122e+06	1.96228401434094e-08,-9.92235471776102e-05	9.99999998344264e-01,8.37085925274622e-06	1.00000000000000e+00,-2.71050543121376e-20	3.03928086946902e-09,6.01060175219886e-13	1.78419848657871e-05,-9.02032247063173e-02	1.78389455849176e-05,-9.02032247069183e-02	-1.78419850732828e-05,9.02032247063173e-02	-1.78419850271894e-05,9.02032247063173e-02
4.20815045692725e+06	1.95326660254340e-08,-9.89953393695971e-05	9.99999998351871e-01,8.35160681221581e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928087001536e-09,5.99677303694688e-13	1.77600083949009e-05,-8.99957630626703e-02	1.77569691140309e-05,-8.99957630632700e-02	-1.77600092199742e-05,8.99957630626703e-02	-1.77600086317398e-05,8.99957630626703e-02
4.21785124559809e+06	1.94429062198642e-08,-9.87676564248550e-05	9.99999998359444e-01,8.33239865105951e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928087055918e-09,5.98297611597868e-13	1.76784085716562e-05,-8.97887785674517e-02	1.76753692907857e-05,-8.97887785680500e-02	-1.76784090240253e-05,8.97887785674516e-02	-1.76784087670967e-05,8.97887785674516e-02
4.22757439689636e+06	1.93535588231078e-08,-9.85404971362329e-05	9.99999998366982e-01,8.31323466743771e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928087110051e-09,5.96921091614442e-13	1.75971836655145e-05,-8.95822701232512e-02	1.75941443846434e-05,-8.95822701238481e-02	-1.75971820927139e-05,8.95822701232512e-02	-1.75971817952814e-05,8.95822701232512e-02
